#Moon Reflectance r
#Wavelength
1733	0.171
1734	0.171
1735	0.171
1736	0.171
1737	0.171
1738	0.171
1739	0.171
1740	0.171
1741	0.171
1742	0.171
1743	0.171
1744	0.171
1745	0.171
1746	0.171
1747	0.171
1748	0.171
1749	0.171
1750	0.171
1751	0.171
1752	0.171
1753	0.172
1754	0.172
1755	0.172
1756	0.172
1757	0.172
1758	0.172
1759	0.172
1760	0.172
1761	0.172
1762	0.172
1763	0.172
1764	0.172
1765	0.172
1766	0.172
1767	0.172
1768	0.172
1769	0.172
1770	0.172
1771	0.172
1772	0.172
1773	0.172
1774	0.172
1775	0.172
1776	0.172
1777	0.172
1778	0.172
1779	0.172
1780	0.172
1781	0.172
1782	0.172
1783	0.172
1784	0.172
1785	0.172
1786	0.173
1787	0.173
1788	0.173
1789	0.173
1790	0.173
1791	0.173
1792	0.173
1793	0.173
1794	0.173
1795	0.173
1796	0.173
1797	0.173
1798	0.173
1799	0.173
1800	0.173
1801	0.173
1802	0.173
1803	0.173
1804	0.173
1805	0.173
1806	0.173
1807	0.173
1808	0.173
1809	0.173
1810	0.173
1811	0.173
1812	0.173
1813	0.174
1814	0.174
1815	0.174
1816	0.174
1817	0.174
1818	0.174
1819	0.174
1820	0.174
1821	0.174
1822	0.174
1823	0.174
1824	0.174
1825	0.174
1826	0.174
1827	0.174
1828	0.174
1829	0.174
1830	0.174
1831	0.174
1832	0.174
1833	0.174
1834	0.174
1835	0.174
1836	0.175
1837	0.175
1838	0.175
1839	0.175
1840	0.175
1841	0.175
1842	0.175
1843	0.175
1844	0.175
1845	0.175
1846	0.175
1847	0.175
1848	0.175
1849	0.175
1850	0.175
1851	0.175
1852	0.175
1853	0.175
1854	0.175
1855	0.176
1856	0.176
1857	0.176
1858	0.176
1859	0.176
1860	0.176
1861	0.176
1862	0.176
1863	0.176
1864	0.176
1865	0.176
1866	0.176
1867	0.176
1868	0.176
1869	0.176
1870	0.176
1871	0.176
1872	0.176
1873	0.176
1874	0.177
1875	0.177
1876	0.177
1877	0.177
1878	0.177
1879	0.177
1880	0.177
1881	0.177
1882	0.177
1883	0.177
1884	0.177
1885	0.177
1886	0.177
1887	0.177
1888	0.177
1889	0.177
1890	0.178
1891	0.178
1892	0.178
1893	0.178
1894	0.178
1895	0.178
1896	0.178
1897	0.178
1898	0.178
1899	0.178
1900	0.178
1901	0.178
1902	0.178
1903	0.178
1904	0.178
1905	0.178
1906	0.178
1907	0.179
1908	0.179
1909	0.179
1910	0.179
