w.440,r.440,w.500,r.500,w.675,r.675,w.870,r.870,w.1020,r.1020,w.1640,r.1640,w.2130,r.2130
425.0,0.000816275959,444.8999939,-4.753391258e-05,594.9000244,0.000122313285,855.0,9.9071777986e-22,1007.5,5.17791379e-05,1607.0,9.8420711152e-22,2059.5,-0.063
425.03755,0.000812451562,445.1999817,-5.175831262e-05,595.2000122,0.000103323776,855.03755,9.9071777986e-22,1007.53129,4.190546e-07,1607.06633,9.8420711152e-22,2060.0,0.035
425.07509,0.000808645438,445.5,-4.573327024e-05,595.5,7.9205148e-05,855.07509,1.6710670345e-12,1007.56258,3.3915e-09,1607.13267,9.8420711152e-22,2060.5,0.042
425.11264,0.000803552802,445.7999878,-4.8026531e-05,595.7999878,6.0794619e-05,855.11264,0.0025763182505,1007.59387,2.74e-11,1607.199,2.5705454108e-08,2061.0,-0.033
425.15019,0.000787273791,446.1000061,-4.498283379e-05,596.0999756,3.4779729e-05,855.15019,0.0031493217437,1007.62516,2e-13,1607.26533,0.00051486961452,2061.5,0.076
425.18773,0.000752963675,446.3999939,-4.588300362e-05,596.4000244,7.20036e-06,855.18773,0.0016352787288,1007.65645,0.0,1607.33166,0.00042257626701,2062.0,-0.062
425.22528,0.000679599239,446.6999817,-4.78001032e-05,596.7000122,-7.102978e-06,855.22528,9.040721696800001e-13,1007.68773,0.0,1607.398,0.00032959574364,2062.5,0.026
425.26283,0.000592619107,447.0,-4.891339689e-05,597.0,-1.2636418e-05,855.26283,9.9071777986e-22,1007.71902,0.0,1607.46433,0.00021461494167,2063.0,0.001
425.30038,0.000517045119,447.2999878,-5.138784647e-05,597.2999878,-9.66425e-06,855.30038,1.3397757425e-21,1007.75031,0.0,1607.53066,0.00099090542926,2063.5,0.046
425.33792,0.000478609829,447.6000061,-4.52873297e-05,597.5999756,-1.7706294e-05,855.33792,1.7187847929e-08,1007.7816,0.0,1607.597,0.001942851582,2064.0,-0.083
425.37547,0.000446352178,447.8999939,-4.634136334e-05,597.9000244,-1.9932045e-05,855.37547,3.6305083811000004e-13,1007.81289,0.0,1607.66333,0.0028877394305,2064.5,0.073
425.41302,0.000407172289,448.1999817,-4.549134057e-05,598.2000122,-1.6598394e-05,855.41302,9.9071777986e-22,1007.84418,0.0,1607.72966,0.0039545535624,2065.0,0.12
425.45056,0.000358382544,448.5,-4.675860517e-05,598.5,-1.4367762e-05,855.45056,9.9071777986e-22,1007.87547,2e-13,1607.79599,0.0025071355055,2065.5,-0.09
425.48811,0.000319883554,448.7999878,-4.523720127e-05,598.7999878,-1.3553043e-05,855.48811,9.9071777986e-22,1007.90676,2.58e-11,1607.86233,1.4449044323e-08,2066.0,0.037
425.52566,0.000311300964,449.1000061,-4.420247395e-05,599.0999756,-1.4561397e-05,855.52566,1.9601950669e-12,1007.93805,3.0903e-09,1607.92866,9.8420711152e-22,2066.5,0.083
425.5632,0.000314901732,449.3999939,-5.13648428e-05,599.4000244,-1.7229911e-05,855.5632,0.0015228136908,1007.96934,3.699978e-07,1607.99499,9.8420711152e-22,2067.0,0.051
425.60075,0.000308582098,449.6999817,-5.130687729e-05,599.7000122,-1.853534e-05,855.60075,0.0023911657341,1008.00063,4.00820129e-05,1608.06133,2.7464282745e-21,2067.5,0.037
425.6383,0.00024909126,450.0,-5.065374542e-05,600.0,-2.5093462e-05,855.6383,0.0020271884949,1008.03191,3.22505907e-05,1608.12766,0.00079056477294,2068.0,0.056
425.67584,0.000203365788,450.2999878,-4.827617202e-05,600.2999878,-1.9344263e-05,855.67584,0.0011778209513,1008.0632,2.59492878e-05,1608.19399,0.0019400676587,2068.5,-0.046
425.71339,0.000194166561,450.6000061,-4.425636493e-05,600.5999756,-2.0481758e-05,855.71339,0.001135873366,1008.09449,2.08791874e-05,1608.26033,0.0020719479895,2069.0,0.105
425.75094,0.000233083617,450.8999939,-4.972784314e-05,600.9000244,-2.4094351e-05,855.75094,0.0025615080996,1008.12578,1.67997084e-05,1608.32666,0.001673911301,2069.5,0.021
425.78849,0.000292272712,451.1999817,-4.68168268e-05,601.2000122,-1.6809314e-05,855.78849,0.0036376617825,1008.15707,1.35172863e-05,1608.39299,0.0013091654693,2070.0,0.056
425.82603,0.000326093607,451.5,-4.339578096e-05,601.5,-1.6239255e-05,855.82603,0.0014597229032,1008.18836,1.08762119e-05,1608.45932,0.00094397768422,2070.5,0.074
425.86358,0.000340239271,451.7999878,-4.956037737e-05,601.7999878,-2.1341611e-05,855.86358,9.5549925461e-09,1008.21965,8.7511638e-06,1608.52566,0.00060158518307,2071.0,0.158
425.90113,0.000360292416,452.1000061,-4.84386459e-05,602.0999756,-2.1676444e-05,855.90113,9.9071777986e-22,1008.25094,6.1797675e-06,1608.59199,0.00024902205924,2071.5,0.075
425.93867,0.000435144348,452.3999939,-4.79312567e-05,602.4000244,-2.467802e-05,855.93867,9.9071777986e-22,1008.28223,6.41478e-08,1608.65832,2.9829676326e-10,2072.0,0.101
425.97622,0.000526701876,452.6999817,-4.771928303e-05,602.7000122,-2.0440919e-05,855.97622,9.9071777986e-22,1008.31352,6.659e-10,1608.72466,9.8420711152e-22,2072.5,0.121
426.01377,0.000586760983,453.0,-4.594611935e-05,603.0,-1.8374238e-05,856.01377,9.9071777986e-22,1008.34481,6.9e-12,1608.79099,9.8420711152e-22,2073.0,0.175
426.05131,0.000579383544,453.2999878,-5.061102565e-05,603.2999878,-2.3736937e-05,856.05131,9.9071777986e-22,1008.3761,1e-13,1608.85732,9.8420711152e-22,2073.5,0.101
426.08886,0.000567794036,453.6000061,-4.64278413e-05,603.5999756,-1.9913376e-05,856.08886,9.9071777986e-22,1008.40738,0.0,1608.92365,9.8420711152e-22,2074.0,0.113
426.12641,0.000622971137,453.8999939,-4.905097652e-05,603.9000244,-1.9825618e-05,856.12641,3.219432569200001e-13,1008.43867,0.0,1608.98999,9.8420711152e-22,2074.5,0.215
426.16395,0.000721056163,454.1999817,-4.746078514e-05,604.2000122,-1.9966187e-05,856.16395,5.0505141535e-05,1008.46996,0.0,1609.05632,7.4572890175e-08,2075.0,0.138
426.2015,0.000809862008,454.5,-4.57411306e-05,604.5,-1.991306e-05,856.2015,0.0016344386655,1008.50125,0.0,1609.12265,0.00051876771795,2075.5,0.196
426.23905,0.000785249567,454.7999878,-4.898092244e-05,604.7999878,-2.1246122e-05,856.23905,0.00059707913751,1008.53254,0.0,1609.18899,0.00086736210466,2076.0,0.191
426.2766,0.000731500955,455.1000061,-4.667314235e-05,605.0999756,-2.1392058e-05,856.2766,1.814823852e-13,1008.56383,0.0,1609.25532,0.00099051035672,2076.5,0.184
426.31414,0.000690532907,455.3999939,-4.55148425e-05,605.4000244,-1.860028e-05,856.31414,9.9071777986e-22,1008.59512,0.0,1609.32165,0.00079732193023,2077.0,0.099
426.35169,0.000676803876,455.6999817,-4.782781005e-05,605.7000122,-2.2096317e-05,856.35169,9.9071777986e-22,1008.62641,3e-13,1609.38798,0.00063085242505,2077.5,0.403
426.38924,0.000649495435,456.0,-4.68420377e-05,606.0,-1.8560924e-05,856.38924,9.9071777986e-22,1008.6577,3.44e-11,1609.45432,0.00043325445661,2078.0,0.21
426.42678,0.00056629633,456.2999878,-4.382134415e-05,606.2999878,-1.8977171e-05,856.42678,4.4423540175e-12,1008.68899,4.2447e-09,1609.52065,0.00061782243486,2078.5,0.166
426.46433,0.000474480967,456.6000061,-4.181249999e-05,606.5999756,-2.0348676e-05,856.46433,0.00098335067018,1008.72028,5.230592e-07,1609.58698,0.0015202378247,2079.0,0.361
426.50188,0.000410687303,456.8999939,-4.033221863e-05,606.9000244,-1.5303467e-05,856.50188,0.00087371126151,1008.75156,5.09329046e-05,1609.65332,0.0023085226974,2079.5,0.192
426.53942,0.00041087168,457.1999817,-4.116576165e-05,607.2000122,-2.3331882e-05,856.53942,0.0010175858301,1008.78285,5.65700739e-05,1609.71965,0.0027997017412,2080.0,0.276
426.57697,0.000426770205,457.5,-3.520777682e-05,607.5,-2.0817374e-05,856.57697,0.0013070259217,1008.81414,6.28311558e-05,1609.78598,0.0021235210416,2080.5,0.466
426.61452,0.0004362243,457.7999878,-3.358325223e-05,607.7999878,-1.8413624e-05,856.61452,0.0013141926701,1008.84543,6.97851426e-05,1609.85232,0.001512924532,2081.0,0.298
426.65207,0.000428107174,458.1000061,-3.114530817e-05,608.0999756,-1.9706723e-05,856.65207,0.0010490634494,1008.87672,7.75088463e-05,1609.91865,0.00088501881508,2081.5,0.393
426.68961,0.000424151623,458.3999939,-3.053087043e-05,608.4000244,-1.9926382e-05,856.68961,0.0013643016804,1008.90801,8.60873212e-05,1609.98498,0.00042868615931,2082.0,0.516
426.72716,0.0004456208,458.6999817,-2.960323356e-05,608.7000122,-2.0711133e-05,856.72716,1.9798418455000002e-13,1008.9393,9.5615323e-05,1610.05131,0.0004672833796,2082.5,0.486
426.76471,0.000480887043,459.0,-3.214883385e-05,609.0,-2.1224213e-05,856.76471,9.9071777986e-22,1008.97059,0.0001061978682,1610.11765,0.00048505659761,2083.0,0.649
426.80225,0.000511759613,459.2999878,-2.739093965e-05,609.2999878,-1.7313252e-05,856.80225,9.9071777986e-22,1009.00188,0.0001176802294,1610.18398,0.00050348636443,2083.5,0.683
426.8398,0.000503121789,459.6000061,-2.707374282e-05,609.5999756,-1.9002043e-05,856.8398,9.9071777986e-22,1009.03317,0.0001251537224,1610.25031,8.4081641915e-10,2084.0,0.604
426.87735,0.000491381542,459.8999939,-3.095732303e-05,609.9000244,-2.0470649e-05,856.87735,1.6495767777e-12,1009.06446,0.0001318525633,1610.31665,9.8420711152e-22,2084.5,0.733
426.91489,0.000495973213,460.1999817,-2.907851012e-05,610.2000122,-2.0566576e-05,856.91489,0.0001440820214,1009.09574,0.0001376104058,1610.38298,9.8420711152e-22,2085.0,0.9
426.95244,0.000527450492,460.5,-3.517017001e-05,610.5,-1.7270647e-05,856.95244,9.976470423e-05,1009.12703,0.0001422801961,1610.44931,9.8420711152e-22,2085.5,0.912
426.98999,0.000574600295,460.7999878,-3.924738616e-05,610.7999878,-1.5612766e-05,856.98999,3.7630087067e-18,1009.15832,0.0001457405225,1610.51564,9.8420711152e-22,2086.0,1.045
427.02753,0.000646232441,461.1000061,-4.167457111e-05,611.0999756,-1.7452707e-05,857.02753,9.9071777986e-22,1009.18961,0.0001479013809,1610.58198,9.8420711152e-22,2086.5,0.948
427.06508,0.000729018921,461.3999939,-4.554231185e-05,611.4000244,-1.6565173e-05,857.06508,1.604428543e-16,1009.2209,0.0001487074627,1610.64831,9.8420711152e-22,2087.0,1.256
427.10263,0.000797147795,461.6999817,-4.704345949e-05,611.7000122,-1.3366996e-05,857.10263,0.00019871836835,1009.25219,0.0001479365912,1610.71464,9.8420711152e-22,2087.5,1.335
427.14018,0.000793767822,462.0,-4.242164083e-05,612.0,-1.5829566e-05,857.14018,0.00055797172081,1009.28348,0.0001432237414,1610.78098,9.8420711152e-22,2088.0,1.579
427.17772,0.000769005239,462.2999878,-4.434102215e-05,612.2999878,-1.3712053e-05,857.17772,9.0605802602e-14,1009.31477,0.0001376646882,1610.84731,9.8420711152e-22,2088.5,1.722
427.21527,0.000749915288,462.6000061,-4.740047734e-05,612.5999756,-1.9590235e-05,857.21527,9.9071777986e-22,1009.34606,0.0001316177842,1610.91364,9.8420711152e-22,2089.0,1.86
427.25282,0.000747899414,462.8999939,-4.593829159e-05,612.9000244,-1.7356424e-05,857.25282,1.0495210560000001e-20,1009.37735,0.0001254034042,1610.97997,9.8420711152e-22,2089.5,1.928
427.29036,0.000745501531,463.1999817,-4.773955327e-05,613.2000122,-1.4683716e-05,857.29036,4.8776464503e-07,1009.40864,0.0001192952506,1611.04631,9.8420711152e-22,2090.0,2.138
427.32791,0.000735060184,463.5,-4.228385165e-05,613.5,-2.0398295e-05,857.32791,0.0025186139034,1009.43992,0.0001135205039,1611.11264,9.8420711152e-22,2090.5,2.651
427.36546,0.000718946711,463.7999878,-4.832720384e-05,613.7999878,-1.7809012e-05,857.36546,0.0024716050333,1009.47121,0.0001082628667,1611.17897,9.8420711152e-22,2091.0,2.874
427.403,0.000702058606,464.1000061,-4.120476078e-05,614.0999756,-1.7352175e-05,857.403,8.5057441812e-05,1009.5025,0.0001037346129,1611.24531,9.8420711152e-22,2091.5,3.294
427.44055,0.000704417912,464.3999939,-3.90671799e-05,614.4000244,-1.3815145e-05,857.44055,2.5161771656000002e-18,1009.53379,0.0001006858863,1611.31164,9.8420711152e-22,2092.0,3.638
427.4781,0.000678778052,464.6999817,-4.694263916e-05,614.7000122,-1.3408836e-05,857.4781,9.9071777986e-22,1009.56508,9.84192699e-05,1611.37797,9.8420711152e-22,2092.5,3.967
427.51564,0.000574587173,465.0,-4.291117657e-05,615.0,-1.9329102e-05,857.51564,3.7611978381e-16,1009.59637,9.69976233e-05,1611.44431,9.8420711152e-22,2093.0,4.518
427.55319,0.000424616834,465.2999878,-4.77867201e-05,615.2999878,-2.1696829e-05,857.55319,0.00070640627511,1009.62766,9.64970096e-05,1611.51064,9.8420711152e-22,2093.5,5.003
427.59074,0.000320328647,465.6000061,-4.335179459e-05,615.5999756,-1.4650107e-05,857.59074,0.0012618509386,1009.65895,9.70157725e-05,1611.57697,1.2201859991e-15,2094.0,5.629
427.62829,0.0002988783,465.8999939,-4.483076744e-05,615.9000244,-1.1810904e-05,857.62829,0.00088317129092,1009.69024,9.86844173e-05,1611.6433,0.0002569396407,2094.5,6.451
427.66583,0.000314353713,466.1999817,-4.408076871e-05,616.2000122,-1.6798751e-05,857.66583,1.4070951355e-09,1009.72153,0.0001016800422,1611.70964,0.00083051748874,2095.0,7.211
427.70338,0.000336382461,466.5,-4.513665568e-05,616.5,-1.8987323e-05,857.70338,9.9071777986e-22,1009.75282,0.0001066502139,1611.77597,2.0159026482e-06,2095.5,7.925
427.74093,0.000325242877,466.7999878,-4.400474951e-05,616.7999878,-1.6468075e-05,857.74093,9.9071777986e-22,1009.78411,0.0001179327139,1611.8423,9.8420711152e-22,2096.0,8.886
427.77847,0.000317814711,467.1000061,-4.53944318e-05,617.0999756,-1.6074447e-05,857.77847,9.9071777986e-22,1009.81539,0.0001319814124,1611.90864,9.8420711152e-22,2096.5,9.873
427.81602,0.000334455352,467.3999939,-4.915429745e-05,617.4000244,-1.8143441e-05,857.81602,9.9071777986e-22,1009.84668,0.0001490638276,1611.97497,9.8420711152e-22,2097.0,11.088
427.85357,0.00038397226,467.6999817,-4.856989253e-05,617.7000122,-1.3268925e-05,857.85357,9.9071777986e-22,1009.87797,0.000169428607,1612.0413,9.8420711152e-22,2097.5,12.642
427.89111,0.000444651139,468.0,-4.977093544e-05,618.0,-1.8938966e-05,857.89111,9.9071777986e-22,1009.90926,0.0001932552437,1612.10763,9.8420711152e-22,2098.0,14.065
427.92866,0.000479741185,468.2999878,-4.896202125e-05,618.2999878,-1.4026499e-05,857.92866,1.8680965937e-11,1009.94055,0.0002205871685,1612.17397,9.8420711152e-22,2098.5,15.511
427.96621,0.000499052295,468.6000061,-4.525182303e-05,618.5999756,-1.5468979e-05,857.96621,1.291542795e-09,1009.97184,0.0002512517529,1612.2403,9.8420711152e-22,2099.0,17.1
428.00375,0.000519212791,468.8999939,-4.736230709e-05,618.9000244,-2.0464193e-05,858.00375,9.9071777986e-22,1010.00313,0.000283798055,1612.30663,9.8420711152e-22,2099.5,19.147
428.0413,0.000564540692,469.1999817,-4.713768139e-05,619.2000122,-1.7258808e-05,858.0413,9.9071777986e-22,1010.03442,0.0003086742682,1612.37297,9.8420711152e-22,2100.0,21.161
428.07885,0.000608351398,469.5,-4.774380941e-05,619.5,-1.1835775e-05,858.07885,1.7584583489e-11,1010.06571,0.0003333713225,1612.4393,9.8420711152e-22,2100.5,23.669
428.1164,0.000629877557,469.7999878,-4.216707312e-05,619.7999878,-6.960492e-06,858.1164,0.00094204141908,1010.097,0.0003576523433,1612.50563,4.4539448914e-07,2101.0,26.234
428.15394,0.000619516448,470.1000061,-4.29901015e-05,620.0999756,-1.0382702e-05,858.15394,0.0023862717527,1010.12829,0.0003813006518,1612.57196,0.00018184422167,2101.5,28.69
428.19149,0.000591158203,470.3999939,-4.616935272e-05,620.4000244,-1.3956992e-05,858.19149,0.0010909211745,1010.15957,0.0004041255102,1612.6383,0.00032976949291,2102.0,31.297
428.22904,0.000548563508,470.6999817,-4.323140252e-05,620.7000122,-1.2942371e-05,858.22904,3.3738293648000004e-14,1010.19086,0.0004259668862,1612.70463,0.00050801485961,2102.5,33.827
428.26658,0.000500398969,471.0,-4.665711429e-05,621.0,-1.4774861e-05,858.26658,9.9071777986e-22,1010.22215,0.0004466981094,1612.77096,0.00027532686123,2103.0,36.925
428.30413,0.000452532283,471.2999878,-4.517368507e-05,621.2999878,-1.4033103e-05,858.30413,9.9071777986e-22,1010.25344,0.0004663138168,1612.8373,9.8420711152e-22,2103.5,40.148
428.34168,0.000405134173,471.6000061,-4.441398662e-05,621.5999756,-1.639953e-05,858.34168,9.9071777986e-22,1010.28473,0.0004853746808,1612.90363,9.8420711152e-22,2104.0,43.176
428.37922,0.000373661614,471.8999939,-4.650043789e-05,621.9000244,-1.4811616e-05,858.37922,9.9071777986e-22,1010.31602,0.000503136815,1612.96996,9.8420711152e-22,2104.5,46.089
428.41677,0.000374828584,472.1999817,-4.710044712e-05,622.2000122,-1.1056697e-05,858.41677,9.8384269442e-16,1010.34731,0.0005195252852,1613.0363,9.8420711152e-22,2105.0,48.967
428.45432,0.000411523975,472.5,-4.597548395e-05,622.5,-1.3014992e-05,858.45432,0.00080554216522,1010.3786,0.0005344909654,1613.10263,9.8420711152e-22,2105.5,51.652
428.49186,0.000462552607,472.7999878,-4.587983247e-05,622.7999878,-2.0628965e-05,858.49186,0.0015013878703,1010.40989,0.0005480111157,1613.16896,9.8420711152e-22,2106.0,54.243
428.52941,0.000503316716,473.1000061,-4.472855013e-05,623.0999756,-1.4551705e-05,858.52941,0.00077486216399,1010.44118,0.000560085092,1613.23529,1.2984924675e-10,2106.5,56.874
428.56696,0.000534729514,473.3999939,-4.429358523e-05,623.4000244,-1.6838622e-05,858.56696,4.5741056221e-10,1010.47247,0.0005707381723,1613.30163,0.00048019425327,2107.0,59.328
428.60451,0.00055670768,473.6999817,-4.530584905e-05,623.7000122,-1.5235274e-05,858.60451,9.9071777986e-22,1010.50375,0.0005796782785,1613.36796,0.0010051672704,2107.5,61.346
428.64205,0.000562996674,474.0,-4.614900798e-05,624.0,-1.8316408e-05,858.64205,9.9071777986e-22,1010.53504,0.0005848612407,1613.43429,0.0015437221451,2108.0,63.092
428.6796,0.000562112183,474.2999878,-4.549557809e-05,624.2999878,-1.7942117e-05,858.6796,1.6936076671e-11,1010.56633,0.0005890646534,1613.50063,0.0014683750437,2108.5,64.686
428.71715,0.000557141097,474.6000061,-4.615655635e-05,624.5999756,-2.0844382e-05,858.71715,2.2582835907e-10,1010.59762,0.0005926742869,1613.56696,0.00084740108646,2109.0,66.164
428.75469,0.000552896855,474.8999939,-4.319190513e-05,624.9000244,-1.4197774e-05,858.75469,4.8041421657e-20,1010.62891,0.0005960892357,1613.63329,6.010474998e-07,2109.5,67.229
428.79224,0.000556462259,475.1999817,-4.798623733e-05,625.2000122,-1.7015489e-05,858.79224,1.4687102728e-06,1010.6602,0.0005997192622,1613.69962,9.8420711152e-22,2110.0,68.348
428.82979,0.000595823314,475.5,-4.652774893e-05,625.5,-1.789355e-05,858.82979,1.8011410953e-14,1010.69149,0.0006039843641,1613.76596,9.8420711152e-22,2110.5,69.382
428.86733,0.000645427477,475.7999878,-5.038343836e-05,625.7999878,-1.7382095e-05,858.86733,9.9071777986e-22,1010.72278,0.0006093166748,1613.83229,9.8420711152e-22,2111.0,70.105
428.90488,0.000669395859,476.1000061,-4.839401226e-05,626.0999756,-1.3384084e-05,858.90488,9.9071777986e-22,1010.75407,0.0006165286057,1613.89862,9.8420711152e-22,2111.5,70.741
428.94243,0.000612397575,476.3999939,-4.856094718e-05,626.4000244,-1.906081e-05,858.94243,9.9071777986e-22,1010.78536,0.0006281388409,1613.96496,9.8420711152e-22,2112.0,71.213
428.97997,0.000554988106,476.6999817,-4.629793111e-05,626.7000122,-1.8647446e-05,858.97997,9.9071777986e-22,1010.81665,0.0006420794465,1614.03129,9.8420711152e-22,2112.5,71.728
429.01752,0.000546511825,477.0,-4.867688287e-05,627.0,-2.2216325e-05,859.01752,1.046825305e-15,1010.84793,0.0006586695741,1614.09762,9.8420711152e-22,2113.0,72.053
429.05507,0.00059033524,477.2999878,-4.396204371e-05,627.2999878,-1.8493072e-05,859.05507,0.00020784459968,1010.87922,0.0006782789043,1614.16395,9.8420711152e-22,2113.5,72.336
429.09262,0.000633993393,477.6000061,-4.76543745e-05,627.5999756,-1.8851828e-05,859.09262,0.0019778021488,1010.91051,0.0007013362466,1614.23029,9.8420711152e-22,2114.0,72.638
429.13016,0.000595420993,477.8999939,-4.681623075e-05,627.9000244,-1.8244099e-05,859.13016,0.0010608702057,1010.9418,0.000728345908,1614.29662,9.8420711152e-22,2114.5,72.986
429.16771,0.000537893264,478.2000122,-4.693651106e-05,628.2000122,-1.8998728e-05,859.16771,2.7735762257e-10,1010.97309,0.0007599025538,1614.36295,9.8420711152e-22,2115.0,72.947
429.20526,0.000513271305,478.5,-4.917646758e-05,628.5,-2.0579183e-05,859.20526,7.9123577298e-20,1011.00438,0.000797998977,1614.42929,9.8420711152e-22,2115.5,72.996
429.2428,0.00058307007,478.7999878,-4.851364065e-05,628.7999878,-1.8234665e-05,859.2428,3.0659147851e-06,1011.03567,0.0008504903302,1614.49562,9.8420711152e-22,2116.0,73.201
429.28035,0.000673660445,479.1000061,-5.004209001e-05,629.0999756,-2.0034756e-05,859.28035,0.0018980529222,1011.06696,0.00091024265,1614.56195,9.8420711152e-22,2116.5,73.237
429.3179,0.000706723689,479.3999939,-4.599622916e-05,629.4000244,-1.8818706e-05,859.3179,0.0023536107567,1011.09825,0.0009774886706,1614.62829,9.8420711152e-22,2117.0,73.167
429.35544,0.000664436234,479.7000122,-4.532188643e-05,629.7000122,-2.2717563e-05,859.35544,2.1200226741e-05,1011.12954,0.001052397005,1614.69462,9.8420711152e-22,2117.5,73.254
429.39299,0.000623221257,480.0,-5.056481808e-05,630.0,-1.5779912e-05,859.39299,3.670918352500001e-19,1011.16083,0.001135027565,1614.76095,9.8420711152e-22,2118.0,73.411
429.43054,0.000656418806,480.2999878,-4.761974793e-05,630.2999878,-1.5717363e-05,859.43054,9.9071777986e-22,1011.19212,0.001225288974,1614.82728,9.8420711152e-22,2118.5,73.354
429.46809,0.000719812701,480.6000061,-4.837774206e-05,630.5999756,-2.2359707e-05,859.46809,9.9071777986e-22,1011.2234,0.001322884567,1614.89362,9.8420711152e-22,2119.0,73.356
429.50563,0.000767242264,480.8999939,-5.187015049e-05,630.9000244,-2.3590638e-05,859.50563,7.9497531531e-20,1011.25469,0.001425242923,1614.95995,0.00063101923703,2119.5,73.285
429.54318,0.00073321175,481.2000122,-4.758947529e-05,631.2000122,-1.9409056e-05,859.54318,3.9479970702e-07,1011.28598,0.0015213069,1615.02628,0.0013966239566,2120.0,73.318
429.58073,0.000699632532,481.5,-5.112379789e-05,631.5,-2.0195767e-05,859.58073,0.000607207381,1011.31727,0.001621724057,1615.09262,0.0017795422062,2120.5,73.378
429.61827,0.0007231302,481.7999878,-4.692328628e-05,631.7999878,-2.2072832e-05,859.61827,0.0023141379795,1011.34856,0.00172663275,1615.15895,0.0022090276572,2121.0,73.242
429.65582,0.000812912341,482.1000061,-4.464020953e-05,632.0999756,-2.5738229e-05,859.65582,0.0013524091934,1011.37985,0.001836185645,1615.22528,0.0025356562332,2121.5,73.344
429.69337,0.000915914098,482.3999939,-5.198432598e-05,632.4000244,-2.2524272e-05,859.69337,0.0011635939408,1011.41114,0.001950553606,1615.29161,0.0020687691935,2122.0,73.292
429.73091,0.000943654226,482.7000122,-4.676027689e-05,632.7000122,-1.8627088e-05,859.73091,0.0015806759039,1011.44243,0.002069923996,1615.35795,0.0016336673596,2122.5,73.118
429.76846,0.000939737244,483.0,-4.258757923e-05,633.0,-2.122286e-05,859.76846,0.0016006048072,1011.47372,0.002194509144,1615.42428,0.0011958881744,2123.0,73.053
429.80601,0.000946867843,483.2999878,-4.524853546e-05,633.2999878,-1.8876081e-05,859.80601,0.0011367731607,1011.50501,0.002324508296,1615.49061,0.00068640756054,2123.5,72.995
429.84355,0.001012912961,483.6000061,-4.574109334e-05,633.5999756,-1.8954128e-05,859.84355,0.0011092627509,1011.5363,0.002460032569,1615.55695,3.9067003468e-12,2124.0,72.877
429.8811,0.001087295951,483.8999939,-4.525112454e-05,633.9000244,-1.7140827e-05,859.8811,0.00085747874588,1011.56758,0.002601559738,1615.62328,9.8420711152e-22,2124.5,72.721
429.91865,0.001129854645,484.2000122,-4.686132539e-05,634.2000122,-1.906924e-05,859.91865,0.00053479060303,1011.59887,0.002749438942,1615.68961,9.8420711152e-22,2125.0,72.736
429.9562,0.001133481321,484.5,-4.40075295e-05,634.5,-1.8631048e-05,859.9562,0.00045158687225,1011.63016,0.002904064182,1615.75594,9.8420711152e-22,2125.5,72.666
429.99374,0.001132746798,484.7999878,-4.508145619e-05,634.7999878,-1.6495473e-05,859.99374,0.00092296530813,1011.66145,0.00306587828,1615.82228,1.9423285989e-13,2126.0,72.428
430.03129,0.001168449582,485.1000061,-3.966826946e-05,635.0999756,-1.6862171e-05,860.03129,0.00038296348787,1011.69274,0.003235374119,1615.88861,0.0022083748307,2126.5,72.222
430.06884,0.001213550906,485.3999939,-4.542466719e-05,635.4000244,-1.5790254e-05,860.06884,1.6301202446e-05,1011.72403,0.003413102554,1615.95494,0.0042591083068,2127.0,72.271
430.10638,0.001242198439,485.7000122,-4.179973621e-05,635.7000122,-1.4402707e-05,860.10638,3.2737561821e-09,1011.75532,0.003600472364,1616.02128,0.0031739908575,2127.5,72.137
430.14393,0.001223434918,486.0,-4.031910561e-05,636.0,-2.2704063e-05,860.14393,5.4727564524e-20,1011.78661,0.003801415783,1616.08761,0.0020433423553,2128.0,71.897
430.18148,0.001198704878,486.2999878,-4.139954224e-05,636.2999878,-1.747466e-05,860.18148,9.9071777986e-22,1011.8179,0.004012623933,1616.15394,0.00079462144711,2128.5,71.569
430.21902,0.001194262512,486.6000061,-3.983817995e-05,636.5999756,-1.3361486e-05,860.21902,5.5464505159e-15,1011.84919,0.004234387695,1616.22028,3.7334885099e-21,2129.0,71.61
430.25657,0.001214035473,486.8999939,-3.608891973e-05,636.9000244,-2.0929466e-05,860.25657,2.5180918634e-06,1011.88048,0.004466973247,1616.28661,5.732234195e-18,2129.5,71.429
430.29412,0.0012415783,487.2000122,-3.777049715e-05,637.2000122,-1.7875101e-05,860.29412,1.2092670588e-19,1011.91176,0.004710625047,1616.35294,0.00023491466953,2130.0,71.004
430.33166,0.001268523094,487.5,-3.352210391e-05,637.5,-2.097341e-05,860.33166,9.9071777986e-22,1011.94305,0.004965557962,1616.41927,0.00055011561963,2130.5,70.812
430.36921,0.001294039226,487.7999878,-2.808532678e-05,637.7999878,-1.2211342e-05,860.36921,9.9071777986e-22,1011.97434,0.005231950147,1616.48561,0.00083755764317,2131.0,70.726
430.40676,0.00131527236,488.1000061,-1.931203529e-05,638.0999756,-1.077796e-05,860.40676,2.9287278838000003e-19,1012.00563,0.00550965664,1616.55194,0.00033659221079,2131.5,70.59
430.44431,0.001327678254,488.3999939,-1.248757588e-05,638.4000244,-2.2605129e-05,860.44431,1.5593855749e-05,1012.03692,0.00579772228,1616.61827,8.006526857100001e-13,2132.0,70.325
